source_path,start_frame,end_frame,new_name
./pose_data_g1/MPI_HDM05/bk/MHDM_bk_01-04_02_120_poses.npy,765,965,M007577.npy
./pose_data_g1/KIT/421/Mpush_recovery_stand_back05_poses.npy,0,71,M007578.npy
./pose_data_g1/KIT/359/Mwalking_run01_poses.npy,0,111,M007579.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/Mgesture_etc-42-hung_over-kaiwa_poses.npy,27,227,M007580.npy
./pose_data_g1/CMU/13/M13_05_poses.npy,29,229,M007581.npy
./pose_data_g1/KIT/167/Mdownstairs08_poses.npy,0,129,M007582.npy
./pose_data_g1/KIT/291/Mpush_recovery_stand_left06_poses.npy,0,109,M007583.npy
./pose_data_g1/KIT/421/Mpush_recovery_front10_poses.npy,0,131,M007584.npy
./pose_data_g1/KIT/167/Mbend_left08_poses.npy,0,111,M007585.npy
./pose_data_g1/CMU/17/M17_01_poses.npy,501,701,M007586.npy
./pose_data_g1/KIT/551/Mknife06_poses.npy,0,89,M007587.npy
./pose_data_g1/KIT/424/Mparkour02_poses.npy,157,298,M007588.npy
./pose_data_g1/BMLmovi/Subject_63_F_MoSh/MSubject_63_F_18_poses.npy,0,74,M007589.npy
./pose_data_g1/MPI_HDM05/bk/MHDM_bk_01-01_03_120_poses.npy,382,582,M007590.npy
./pose_data_g1/KIT/6/MRightTurn08_1_poses.npy,0,107,M007591.npy
./pose_data_g1/ACCAD/Male2General_c3d/MA7-_Crouch_poses.npy,0,89,M007592.npy
./pose_data_g1/humanact12/humanact12/MP09G02R03F1132T1534A1002.npy,0,-1,M007593.npy
./pose_data_g1/KIT/3/Mwalking_run06_poses.npy,0,81,M007594.npy
./pose_data_g1/KIT/317/Mwalking_slow05_poses.npy,0,131,M007595.npy
./pose_data_g1/BMLmovi/Subject_51_F_MoSh/MSubject_51_F_12_poses.npy,19,205,M007596.npy
./pose_data_g1/KIT/969/MTrial_82_poses.npy,28,228,M007597.npy
./pose_data_g1/Eyes_Japan_Dataset/takiguchi/Maccident-12-twist_foot-takiguchi_poses.npy,9,209,M007598.npy
./pose_data_g1/MPI_HDM05/dg/MHDM_dg_05-01_02_120_poses.npy,810,1010,M007599.npy
./pose_data_g1/KIT/675/Mwalk_with_handrail_beam_left10_poses.npy,0,100,M007600.npy
./pose_data_g1/CMU/61/M61_03_poses.npy,442,610,M007601.npy
./pose_data_g1/BMLmovi/Subject_75_F_MoSh/MSubject_75_F_2_poses.npy,0,141,M007602.npy
./pose_data_g1/MPI_HDM05/bk/MHDM_bk_04-01_02_120_poses.npy,12,212,M007603.npy
./pose_data_g1/KIT/4/MRightTurn08_poses.npy,0,108,M007604.npy
./pose_data_g1/BMLmovi/Subject_31_F_MoSh/MSubject_31_F_6_poses.npy,0,69,M007605.npy
./pose_data_g1/KIT/348/Mwalking_slow06_poses.npy,0,129,M007606.npy
./pose_data_g1/BMLmovi/Subject_60_F_MoSh/MSubject_60_F_6_poses.npy,18,218,M007607.npy
./pose_data_g1/KIT/969/MTrial_19_poses.npy,16,216,M007608.npy
./pose_data_g1/MPI_mosh/50002/Mhips_poses.npy,26,226,M007609.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/Maccident-10-spasm-kanno_poses.npy,217,416,M007610.npy
./pose_data_g1/KIT/1717/Mdisplace_from_left_to_right_02_poses.npy,0,114,M007611.npy
./pose_data_g1/KIT/675/Mdry_right_arm_014_poses.npy,7,207,M007612.npy
./pose_data_g1/BMLmovi/Subject_20_F_MoSh/MSubject_20_F_12_poses.npy,0,63,M007613.npy
./pose_data_g1/MPI_Limits/03101/Muar3_poses.npy,323,523,M007614.npy
./pose_data_g1/CMU/105/M105_05_poses.npy,176,376,M007615.npy
./pose_data_g1/KIT/1747/Mdisplace_from_left_to_right_28_poses.npy,0,90,M007616.npy
./pose_data_g1/BMLmovi/Subject_1_F_MoSh/MSubject_1_F_7_poses.npy,0,61,M007617.npy
./pose_data_g1/BMLmovi/Subject_30_F_MoSh/MSubject_30_F_11_poses.npy,0,92,M007618.npy
./pose_data_g1/KIT/3/MExperiment3b_back_02_poses.npy,887,1087,M007619.npy
./pose_data_g1/KIT/9/Mbend_right03_poses.npy,0,99,M007620.npy
./pose_data_g1/BioMotionLab_NTroje/rub083/M0023_throwing_hard2_poses.npy,0,97,M007621.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mwalk-05-backward-hamada_poses.npy,1,201,M007622.npy
./pose_data_g1/Eyes_Japan_Dataset/shiono/Mjump-01-normal-shiono_poses.npy,22,222,M007623.npy
./pose_data_g1/humanact12/humanact12/MP04G03R02F1260T1305A1103.npy,0,-1,M007624.npy
./pose_data_g1/CMU/139/M139_16_poses.npy,20,218,M007625.npy
./pose_data_g1/KIT/359/Mbend_left02_poses.npy,0,86,M007626.npy
./pose_data_g1/CMU/144/M144_04_poses.npy,28,228,M007627.npy
./pose_data_g1/KIT/314/Mturn_right01_poses.npy,0,106,M007628.npy
./pose_data_g1/humanact12/humanact12/MP08G01R02F1393T1439A0105.npy,0,-1,M007629.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Mgesture_etc-45-feel_dizzy_-aita_poses.npy,270,420,M007630.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Mjump-13-matrix-aita_poses.npy,212,412,M007631.npy
./pose_data_g1/MPI_mosh/00046/Mstretches_poses.npy,26,226,M007632.npy
./pose_data_g1/KIT/3/Mkneel_down_with_stool_right_hand10_poses.npy,0,89,M007633.npy
./pose_data_g1/BMLmovi/Subject_66_F_MoSh/MSubject_66_F_10_poses.npy,12,205,M007634.npy
./pose_data_g1/CMU/05/M05_08_poses.npy,0,121,M007635.npy
./pose_data_g1/MPI_HDM05/tr/MHDM_tr_03-10_02_120_poses.npy,25,225,M007636.npy
./pose_data_g1/EKUT/234/MSLP304_poses.npy,0,65,M007637.npy
./pose_data_g1/EKUT/234/MSLPD303_poses.npy,0,62,M007638.npy
./pose_data_g1/KIT/424/Mupstairs_downstairs04_poses.npy,1,201,M007639.npy
./pose_data_g1/BMLmovi/Subject_74_F_MoSh/MSubject_74_F_13_poses.npy,5,205,M007640.npy
./pose_data_g1/CMU/09/M09_05_poses.npy,0,24,M007641.npy
./pose_data_g1/KIT/378/Mpush_recovery_front09_poses.npy,0,141,M007642.npy
./pose_data_g1/BMLmovi/Subject_82_F_MoSh/MSubject_82_F_12_poses.npy,29,213,M007643.npy
./pose_data_g1/KIT/424/Mbend_left09_poses.npy,0,116,M007644.npy
./pose_data_g1/ACCAD/Male2General_c3d/Mmale2_Calibration_poses.npy,0,60,M007645.npy
./pose_data_g1/CMU/142/M142_15_poses.npy,427,627,M007646.npy
./pose_data_g1/CMU/137/M137_20_poses.npy,24,224,M007647.npy
./pose_data_g1/BMLmovi/Subject_67_F_MoSh/MSubject_67_F_2_poses.npy,0,121,M007648.npy
./pose_data_g1/CMU/133/M133_10_poses.npy,7,207,M007649.npy
./pose_data_g1/BMLmovi/Subject_67_F_MoSh/MSubject_67_F_9_poses.npy,0,82,M007650.npy
./pose_data_g1/KIT/10/MLeftTurn02_poses.npy,0,60,M007651.npy
./pose_data_g1/MPI_mosh/50007/Mstretches_poses.npy,8,208,M007652.npy
./pose_data_g1/CMU/36/M36_06_poses.npy,20,220,M007653.npy
./pose_data_g1/KIT/4/MRightTurn07_poses.npy,0,103,M007654.npy
./pose_data_g1/MPI_HDM05/bk/MHDM_bk_03-02_02_120_poses.npy,297,497,M007655.npy
./pose_data_g1/BMLmovi/Subject_17_F_MoSh/MSubject_17_F_11_poses.npy,0,130,M007656.npy
./pose_data_g1/BioMotionLab_NTroje/rub108/M0014_knocking2_poses.npy,0,154,M007657.npy
./pose_data_g1/KIT/3/Mwave_right04_poses.npy,0,89,M007658.npy
./pose_data_g1/CMU/118/M118_29_poses.npy,0,98,M007659.npy
./pose_data_g1/BMLmovi/Subject_3_F_MoSh/MSubject_3_F_9_poses.npy,0,73,M007660.npy
./pose_data_g1/humanact12/humanact12/MP07G01R03F1376T1458A0102.npy,0,-1,M007661.npy
./pose_data_g1/KIT/4/MWalkInClockwiseCircle08_poses.npy,0,166,M007662.npy
./pose_data_g1/KIT/424/Mwalking_medium04_poses.npy,0,123,M007663.npy
./pose_data_g1/CMU/132/M132_39_poses.npy,408,608,M007664.npy
./pose_data_g1/KIT/1747/Mdisplace_from_left_to_right_10_poses.npy,0,105,M007665.npy
./pose_data_g1/BMLmovi/Subject_15_F_MoSh/MSubject_15_F_9_poses.npy,0,70,M007666.npy
./pose_data_g1/humanact12/humanact12/MP02G01R01F0775T0873A0301.npy,0,-1,M007667.npy
./pose_data_g1/BMLmovi/Subject_36_F_MoSh/MSubject_36_F_4_poses.npy,0,165,M007668.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mwalk-08-lookfor-hamada_poses.npy,26,226,M007669.npy
./pose_data_g1/KIT/675/Mwalk_with_handrail_beam_left07_poses.npy,0,85,M007670.npy
./pose_data_g1/CMU/36/M36_33_poses.npy,155,355,M007671.npy
./pose_data_g1/CMU/135/M135_08_poses.npy,0,49,M007672.npy
./pose_data_g1/MPI_HDM05/bk/MHDM_bk_03-05_01_120_poses.npy,730,907,M007673.npy
./pose_data_g1/BMLmovi/Subject_88_F_MoSh/MSubject_88_F_3_poses.npy,25,225,M007674.npy
./pose_data_g1/KIT/969/MTrial_60_poses.npy,9,204,M007675.npy
./pose_data_g1/ACCAD/MartialArtsWalksTurns_c3d/ME20_-_dodge_right_poses.npy,0,56,M007676.npy
./pose_data_g1/CMU/27/M27_09_poses.npy,11,211,M007677.npy
./pose_data_g1/BMLmovi/Subject_65_F_MoSh/MSubject_65_F_19_poses.npy,0,60,M007678.npy
./pose_data_g1/MPI_HDM05/mm/MHDM_mm_03-01_02_120_poses.npy,426,626,M007679.npy
./pose_data_g1/KIT/551/Mcup_in_bowl04_poses.npy,0,103,M007680.npy
./pose_data_g1/KIT/950/MWipe_Head_Big_Circle_01_poses.npy,0,196,M007681.npy
./pose_data_g1/KIT/1226/MTrial_36_poses.npy,0,125,M007682.npy
./pose_data_g1/KIT/1747/Mdisplace_tilt_side_26_poses.npy,12,212,M007683.npy
./pose_data_g1/KIT/1717/Mdisplace_from_left_to_right_03_poses.npy,0,106,M007684.npy
./pose_data_g1/KIT/1229/Mhand_through_hair_right_arm_04_poses.npy,0,81,M007685.npy
./pose_data_g1/KIT/441/McastBox03_poses.npy,20,203,M007686.npy
./pose_data_g1/KIT/572/Mthrow_left04_poses.npy,0,80,M007687.npy
./pose_data_g1/Eyes_Japan_Dataset/kudo/Mgreeting-03-election-kudo_poses.npy,15,215,M007688.npy
./pose_data_g1/KIT/348/Mgo_over_beam06_poses.npy,0,90,M007689.npy
./pose_data_g1/BMLmovi/Subject_44_F_MoSh/MSubject_44_F_6_poses.npy,17,211,M007690.npy
./pose_data_g1/CMU/136/M136_11_poses.npy,27,227,M007691.npy
./pose_data_g1/humanact12/humanact12/MP09G01R02F0925T1093A0301.npy,0,-1,M007692.npy
./pose_data_g1/BMLmovi/Subject_45_F_MoSh/MSubject_45_F_21_poses.npy,0,69,M007693.npy
./pose_data_g1/MPI_Limits/03100/Muar1b_poses.npy,384,584,M007694.npy
./pose_data_g1/MPI_HDM05/bk/MHDM_bk_02-02_01_120_poses.npy,374,574,M007695.npy
./pose_data_g1/CMU/18_19_Justin/M18_03_poses.npy,0,99,M007696.npy
./pose_data_g1/CMU/144/M144_21_poses.npy,9,209,M007697.npy
./pose_data_g1/MPI_HDM05/dg/MHDM_dg_03-03_02_120_poses.npy,302,452,M007698.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mgesture_etc-43-brush_teeth-hamada_poses.npy,1,201,M007699.npy
./pose_data_g1/BMLmovi/Subject_16_F_MoSh/MSubject_16_F_21_poses.npy,14,214,M007700.npy
./pose_data_g1/DFaust_67/50009/M50009_running_on_spot_poses.npy,0,100,M007701.npy
./pose_data_g1/BioMotionLab_NTroje/rub053/M0001_treadmill_fast_poses.npy,7,207,M007702.npy
./pose_data_g1/ACCAD/Female1Walking_c3d/MB25_-_crouch_to_walk1_poses.npy,0,119,M007703.npy
./pose_data_g1/KIT/1346/MExperiment3b_subject1346_legs_02_poses.npy,11,211,M007704.npy
./pose_data_g1/Eyes_Japan_Dataset/shiono/Mgesture_etc-10-snip_nail-shiono_poses.npy,235,420,M007705.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Mgesture_etc-41-mosh-aita_poses.npy,137,337,M007706.npy
./pose_data_g1/humanact12/humanact12/MP08G01R01F0225T0305A0101.npy,0,-1,M007707.npy
./pose_data_g1/MPI_mosh/00058/Marmy_poses_poses.npy,149,349,M007708.npy
./pose_data_g1/Eyes_Japan_Dataset/shiono/Msitdown_standup-11-one_knee_drawn_up-shiono_poses.npy,2,202,M007709.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/Mgesture_etc-30-fxxk-kaiwa_poses.npy,249,420,M007710.npy
./pose_data_g1/BMLmovi/Subject_68_F_MoSh/MSubject_68_F_20_poses.npy,0,76,M007711.npy
./pose_data_g1/KIT/551/Mcup06_poses.npy,0,160,M007712.npy
./pose_data_g1/KIT/421/Mpush_recovery_stand_front08_poses.npy,0,71,M007713.npy
./pose_data_g1/BMLmovi/Subject_45_F_MoSh/MSubject_45_F_14_poses.npy,0,153,M007714.npy
./pose_data_g1/KIT/675/Mdry_left_arm_13_poses.npy,22,222,M007715.npy
./pose_data_g1/KIT/1747/Mdisplace_from_left_to_right_12_poses.npy,0,92,M007716.npy
./pose_data_g1/KIT/1747/Mdisplace_tilt_middle_13_poses.npy,0,177,M007717.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/Mcrouchwalk_jumpinplace_poses.npy,0,119,M007718.npy
./pose_data_g1/BMLmovi/Subject_36_F_MoSh/MSubject_36_F_14_poses.npy,0,130,M007719.npy
./pose_data_g1/CMU/91/M91_21_poses.npy,24,224,M007720.npy
./pose_data_g1/BMLmovi/Subject_19_F_MoSh/MSubject_19_F_1_poses.npy,0,71,M007721.npy
./pose_data_g1/KIT/572/Mdance_waltz15_poses.npy,147,347,M007722.npy
./pose_data_g1/BioMotionLab_NTroje/rub100/M0010_normal_jog2_poses.npy,0,30,M007723.npy
./pose_data_g1/BMLmovi/Subject_78_F_MoSh/MSubject_78_F_7_poses.npy,0,179,M007724.npy
./pose_data_g1/BMLmovi/Subject_47_F_MoSh/MSubject_47_F_5_poses.npy,0,118,M007725.npy
./pose_data_g1/KIT/421/Mpush_recovery_stand_back02_poses.npy,0,161,M007726.npy
./pose_data_g1/KIT/572/Mdance_waltz07_poses.npy,9,209,M007727.npy
./pose_data_g1/KIT/421/Mpush_recovery_right10_poses.npy,0,111,M007728.npy
./pose_data_g1/KIT/314/Mturn_left10_poses.npy,0,77,M007729.npy
./pose_data_g1/humanact12/humanact12/MP10G03R02F0546T0577A1104.npy,0,-1,M007730.npy
./pose_data_g1/CMU/79/M79_59_poses.npy,94,284,M007731.npy
./pose_data_g1/humanact12/humanact12/MP02G03R02F0938T0987A1103.npy,0,-1,M007732.npy
./pose_data_g1/MPI_HDM05/dg/MHDM_dg_03-01_03_120_poses.npy,12,212,M007733.npy
./pose_data_g1/KIT/183/Mwalking_fast07_poses.npy,0,101,M007734.npy
./pose_data_g1/KIT/9/MWalkingStraightForwards03_poses.npy,0,128,M007735.npy
./pose_data_g1/KIT/291/Mpush_recovery_stand_front10_poses.npy,0,79,M007736.npy
./pose_data_g1/BMLmovi/Subject_27_F_MoSh/MSubject_27_F_8_poses.npy,0,57,M007737.npy
./pose_data_g1/BMLmovi/Subject_73_F_MoSh/MSubject_73_F_18_poses.npy,0,191,M007738.npy
./pose_data_g1/KIT/314/Mturn_right07_poses.npy,0,89,M007739.npy
./pose_data_g1/KIT/6/MLeftTurn02_1_poses.npy,0,106,M007740.npy
./pose_data_g1/KIT/572/Mwipe_circular_right04_poses.npy,0,112,M007741.npy
./pose_data_g1/KIT/572/Mwave_left11_poses.npy,0,115,M007742.npy
./pose_data_g1/CMU/80/M80_16_poses.npy,280,420,M007743.npy
./pose_data_g1/CMU/136/M136_24_poses.npy,0,180,M007744.npy
./pose_data_g1/humanact12/humanact12/MP06G03R03F0519T0587A1104.npy,0,-1,M007745.npy
./pose_data_g1/KIT/3/Mkneel_up_with_right_hand09_poses.npy,0,87,M007746.npy
./pose_data_g1/humanact12/humanact12/MP11G01R03F0483T0836A0201.npy,0,-1,M007747.npy
./pose_data_g1/KIT/3/Mkneel_down_with_left_hand04_poses.npy,0,181,M007748.npy
./pose_data_g1/BMLmovi/Subject_53_F_MoSh/MSubject_53_F_2_poses.npy,0,162,M007749.npy
./pose_data_g1/KIT/1717/Mdisplace_tilt_side_38_poses.npy,0,191,M007750.npy
./pose_data_g1/KIT/379/Mpush_recovery_back08_poses.npy,0,66,M007751.npy
./pose_data_g1/KIT/987/MExperiment3b_02_poses.npy,269,421,M007752.npy
./pose_data_g1/KIT/3/Mtennis_smash_left03_poses.npy,0,47,M007753.npy
./pose_data_g1/KIT/379/Mpush_recovery_stand_right03_poses.npy,0,71,M007754.npy
./pose_data_g1/BioMotionLab_NTroje/rub005/M0003_treadmill_jog_poses.npy,137,292,M007755.npy
./pose_data_g1/CMU/91/M91_39_poses.npy,0,75,M007756.npy
./pose_data_g1/KIT/969/MTrial_54_poses.npy,26,212,M007757.npy
./pose_data_g1/MPI_HDM05/tr/MHDM_tr_01-03_02_120_poses.npy,87,287,M007758.npy
./pose_data_g1/humanact12/humanact12/MP11G01R01F1122T1142A0401.npy,0,-1,M007759.npy
./pose_data_g1/KIT/3/Mlean_over_table02_poses.npy,0,176,M007760.npy
./pose_data_g1/humanact12/humanact12/MP02G01R02F1241T1303A0603.npy,0,-1,M007761.npy
./pose_data_g1/BioMotionLab_NTroje/rub065/M0003_treadmill_jog_poses.npy,17,217,M007762.npy
./pose_data_g1/CMU/83/M83_51_poses.npy,0,99,M007763.npy
./pose_data_g1/KIT/883/Mwipe_leg_vertical07_poses.npy,0,149,M007764.npy
./pose_data_g1/BMLmovi/Subject_44_F_MoSh/MSubject_44_F_9_poses.npy,0,91,M007765.npy
./pose_data_g1/CMU/128/M128_09_poses.npy,0,29,M007766.npy
./pose_data_g1/BMLmovi/Subject_1_F_MoSh/MSubject_1_F_1_poses.npy,0,97,M007767.npy
./pose_data_g1/CMU/137/M137_14_poses.npy,5,205,M007768.npy
./pose_data_g1/Eyes_Japan_Dataset/ichige/Mgesture_etc-14-apologize-ichige_poses.npy,17,217,M007769.npy
./pose_data_g1/BMLmovi/Subject_24_F_MoSh/MSubject_24_F_3_poses.npy,0,59,M007770.npy
./pose_data_g1/KIT/1721/MRecoveryStepping_50_180_04_poses.npy,0,82,M007771.npy
./pose_data_g1/BMLmovi/Subject_55_F_MoSh/MSubject_55_F_1_poses.npy,0,123,M007772.npy
./pose_data_g1/CMU/91/M91_29_poses.npy,131,331,M007773.npy
./pose_data_g1/humanact12/humanact12/MP10G01R02F0037T0120A0402.npy,0,-1,M007774.npy
./pose_data_g1/KIT/291/Mpush_recovery_stand_front05_poses.npy,0,101,M007775.npy
./pose_data_g1/CMU/106/M106_20_poses.npy,3,203,M007776.npy
./pose_data_g1/humanact12/humanact12/MP03G01R04F0410T0460A0104.npy,0,-1,M007777.npy
./pose_data_g1/BMLmovi/Subject_56_F_MoSh/MSubject_56_F_19_poses.npy,0,146,M007778.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/Msitdown_standup-13-applause-kanno_poses.npy,12,212,M007779.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mjump-07-rope_double-hamada_poses.npy,277,420,M007780.npy
./pose_data_g1/humanact12/humanact12/MP11G01R03F1769T1808A0105.npy,0,-1,M007781.npy
./pose_data_g1/CMU/125/M125_02_poses.npy,376,576,M007782.npy
./pose_data_g1/KIT/674/Mwash_head05_poses.npy,0,200,M007783.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Maccident-03-damage_head-aita_poses.npy,103,303,M007784.npy
./pose_data_g1/KIT/423/Mupstairs04_poses.npy,0,144,M007785.npy
./pose_data_g1/KIT/1346/MExperiment3b_subject1346_back_02_poses.npy,9,209,M007786.npy
./pose_data_g1/KIT/572/Mdance_chacha01_poses.npy,0,166,M007787.npy
./pose_data_g1/BMLmovi/Subject_25_F_MoSh/MSubject_25_F_6_poses.npy,0,41,M007788.npy
./pose_data_g1/KIT/572/Mwave_both14_poses.npy,5,205,M007789.npy
./pose_data_g1/CMU/77/M77_19_poses.npy,132,332,M007790.npy
./pose_data_g1/EKUT/300/MPushStandStraight_08_poses.npy,0,96,M007791.npy
./pose_data_g1/BMLmovi/Subject_38_F_MoSh/MSubject_38_F_17_poses.npy,0,112,M007792.npy
./pose_data_g1/CMU/22_23_justin/M22_18_poses.npy,0,90,M007793.npy
./pose_data_g1/CMU/83/M83_37_poses.npy,0,160,M007794.npy
./pose_data_g1/EKUT/300/MTpose_poses.npy,0,83,M007795.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Mgesture_etc-32-no-aita_poses.npy,110,310,M007796.npy
./pose_data_g1/CMU/111/M111_21_poses.npy,229,380,M007797.npy
./pose_data_g1/KIT/205/Mstep_over_gap08_poses.npy,0,106,M007798.npy
./pose_data_g1/humanact12/humanact12/MP10G01R03F1498T1578A0103.npy,0,-1,M007799.npy
./pose_data_g1/CMU/79/M79_66_poses.npy,10,210,M007800.npy
./pose_data_g1/KIT/442/Mconversation01_poses.npy,0,200,M007801.npy
./pose_data_g1/MPI_HDM05/bk/MHDM_bk_03-02_02_120_poses.npy,216,416,M007802.npy
./pose_data_g1/BMLmovi/Subject_65_F_MoSh/MSubject_65_F_2_poses.npy,114,314,M007803.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mpain-07-arthritic-hamada_poses.npy,206,406,M007804.npy
./pose_data_g1/EKUT/265/MSLPD204_poses.npy,0,70,M007805.npy
./pose_data_g1/KIT/675/Mwalk_slow_with_handrail_table_beam_right08_poses.npy,0,200,M007806.npy
./pose_data_g1/BioMotionLab_NTroje/rub060/M0002_treadmill_slow_poses.npy,238,412,M007807.npy
./pose_data_g1/humanact12/humanact12/MP09G01R01F1118T1325A0401.npy,0,-1,M007808.npy
./pose_data_g1/CMU/83/M83_41_poses.npy,0,79,M007809.npy
./pose_data_g1/CMU/79/M79_18_poses.npy,13,213,M007810.npy
./pose_data_g1/KIT/425/Mwalking_slow10_poses.npy,0,131,M007811.npy
./pose_data_g1/KIT/572/Mwipe_circular_right09_poses.npy,0,129,M007812.npy
./pose_data_g1/Eyes_Japan_Dataset/kudo/Mgesture_etc-10-snip_nail-kudo_poses.npy,6,206,M007813.npy
./pose_data_g1/CMU/17/M17_04_poses.npy,4,204,M007814.npy
./pose_data_g1/KIT/675/Mdry_right_arm_001_poses.npy,29,229,M007815.npy
./pose_data_g1/BMLmovi/Subject_29_F_MoSh/MSubject_29_F_8_poses.npy,0,145,M007816.npy
./pose_data_g1/KIT/572/Mtennis_smash_right01_poses.npy,0,137,M007817.npy
./pose_data_g1/Eyes_Japan_Dataset/shiono/Mgreeting-10-card_exchange-shiono_poses.npy,27,227,M007818.npy
./pose_data_g1/KIT/3/Mgolf_drive05_poses.npy,0,151,M007819.npy
./pose_data_g1/CMU/91/M91_53_poses.npy,0,93,M007820.npy
./pose_data_g1/CMU/55/M55_23_poses.npy,4,204,M007821.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mjump-04-horizontal-hamada_poses.npy,1,201,M007822.npy
./pose_data_g1/MPI_HDM05/mm/MHDM_mm_04-01_01_120_poses.npy,871,1071,M007823.npy
./pose_data_g1/SFU/0005/M0005_SlowTrot001_poses.npy,0,199,M007824.npy
./pose_data_g1/CMU/28/M28_05_poses.npy,318,518,M007825.npy
./pose_data_g1/CMU/144/M144_18_poses.npy,366,516,M007826.npy
./pose_data_g1/BMLmovi/Subject_48_F_MoSh/MSubject_48_F_1_poses.npy,0,99,M007827.npy
./pose_data_g1/KIT/1717/Mdisplace_tilt_middle_12_poses.npy,0,193,M007828.npy
./pose_data_g1/DFaust_67/50027/M50027_running_on_spot_poses.npy,0,120,M007829.npy
./pose_data_g1/KIT/6/MWalkingStraightBackwards03_poses.npy,0,103,M007830.npy
./pose_data_g1/CMU/91/M91_16_poses.npy,114,314,M007831.npy
./pose_data_g1/ACCAD/Female1Gestures_c3d/MD1_-_Urban_1_poses.npy,83,283,M007832.npy
./pose_data_g1/KIT/200/MHandstand01_poses.npy,0,126,M007833.npy
./pose_data_g1/CMU/31/M31_13_poses.npy,375,575,M007834.npy
./pose_data_g1/SSM_synced/20160930_50032/Mlight_hopping_loose_sync_poses.npy,0,49,M007835.npy
./pose_data_g1/MPI_HDM05/mm/MHDM_mm_02-01_03_120_poses.npy,3,203,M007836.npy
./pose_data_g1/KIT/4/MRightTurn09_poses.npy,0,97,M007837.npy
./pose_data_g1/KIT/3/Mkneel_down_with_stool_left_hand10_poses.npy,0,125,M007838.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mwalk-19-shuffle_backward-hamada_poses.npy,138,338,M007839.npy
./pose_data_g1/CMU/80/M80_12_poses.npy,160,360,M007840.npy
./pose_data_g1/KIT/425/Mwalking_medium01_poses.npy,0,94,M007841.npy
./pose_data_g1/CMU/07/M07_07_poses.npy,0,64,M007842.npy
./pose_data_g1/BMLmovi/Subject_84_F_MoSh/MSubject_84_F_12_poses.npy,0,94,M007843.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Mwalk-04-fast-aita_poses.npy,217,417,M007844.npy
./pose_data_g1/CMU/144/M144_22_poses.npy,15,215,M007845.npy
./pose_data_g1/KIT/572/Mviolin_left14_poses.npy,9,208,M007846.npy
./pose_data_g1/humanact12/humanact12/MP01G01R04F1718T1826A0103.npy,0,-1,M007847.npy
./pose_data_g1/CMU/75/M75_18_poses.npy,0,101,M007848.npy
./pose_data_g1/KIT/12/MWalkingStraightBackwards10_poses.npy,0,137,M007849.npy
./pose_data_g1/KIT/1747/Mdisplace_tilt_side_25_poses.npy,14,214,M007850.npy
./pose_data_g1/Eyes_Japan_Dataset/kudo/Mgesture_etc-27-hit_cockroach-kudo_poses.npy,216,416,M007851.npy
./pose_data_g1/KIT/9/Mbend_right06_poses.npy,0,113,M007852.npy
./pose_data_g1/MPI_HDM05/tr/MHDM_tr_01-04_01_120_poses.npy,21,221,M007853.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/Mgreeting-03-election-kaiwa_poses.npy,137,337,M007854.npy
./pose_data_g1/DFaust_67/50007/M50007_chicken_wings_poses.npy,0,94,M007855.npy
./pose_data_g1/KIT/348/Mwalking_fast06_poses.npy,0,88,M007856.npy
./pose_data_g1/KIT/3/Mbend_right09_poses.npy,0,113,M007857.npy
./pose_data_g1/BMLmovi/Subject_18_F_MoSh/MSubject_18_F_5_poses.npy,0,69,M007858.npy
./pose_data_g1/KIT/575/MMarcusS_AdrianM11_poses.npy,1848,2048,M007859.npy
./pose_data_g1/BMLmovi/Subject_90_F_MoSh/MSubject_90_F_5_poses.npy,0,90,M007860.npy
./pose_data_g1/KIT/675/Mdry_left_arm_06_poses.npy,353,508,M007861.npy
./pose_data_g1/BMLmovi/Subject_31_F_MoSh/MSubject_31_F_19_poses.npy,0,93,M007862.npy
./pose_data_g1/BMLmovi/Subject_36_F_MoSh/MSubject_36_F_8_poses.npy,0,58,M007863.npy
./pose_data_g1/KIT/183/Mrun01_poses.npy,0,23,M007864.npy
./pose_data_g1/humanact12/humanact12/MP08G03R02F1218T1258A1201.npy,0,-1,M007865.npy
./pose_data_g1/BioMotionLab_NTroje/rub038/M0025_kicking1_poses.npy,0,67,M007866.npy
